Age,Gender,Education Level,Job Title,Years of Experience,Salary
34,Male,PhD,Director of Marketing,12,170000
34,Male,PhD,Director of Marketing,12,170000
34,Male,PhD,Director of Marketing,12,170000
34,Male,PhD,Director of Marketing,12,170000
34,Male,PhD,Director of Marketing,12,170000
34,Male,PhD,Director of Marketing,12,170000
34,Male,PhD,Director of Marketing,12,170000
34,Male,PhD,Director of Marketing,12,170000
34,Male,PhD,Director of Marketing,12,170000
35,Female,PhD,Director of Marketing,12,170000
34,Male,PhD,Director of Marketing,12,170000
34,Male,PhD,Director of Marketing,12,170000
34,Male,PhD,Director of Marketing,12,170000
34,Male,PhD,Director of Marketing,12,170000
34,Male,PhD,Director of Marketing,12,170000
34,Male,PhD,Director of Marketing,12,170000
34,Male,PhD,Director of Marketing,12,170000
34,Male,PhD,Director of Marketing,12,170000
34,Male,PhD,Director of Marketing,12,170000
38,Female,Master's Degree,Marketing Director,14,170000
38,Female,Master's Degree,Marketing Director,14,170000
38,Female,Master's Degree,Marketing Director,14,170000
38,Female,Master's Degree,Marketing Director,14,170000
39,Female,Master's Degree,Marketing Manager,14,170000
39,Female,Master's Degree,Marketing Manager,14,170000
39,Female,Master's Degree,Marketing Manager,14,170000
39,Female,Master's Degree,Marketing Manager,14,170000
38,Female,Master's Degree,Marketing Manager,14,170000
38,Female,Master's Degree,Marketing Manager,14,170000
38,Female,Master's Degree,Marketing Manager,14,170000
38,Female,Master's Degree,Marketing Manager,14,170000
34,Male,PhD,Research Director,11,170000
34,Male,PhD,Research Director,11,170000
34,Male,PhD,Research Director,11,170000
34,Male,PhD,Research Director,11,170000
34,Male,PhD,Research Director,11,170000
34,Male,PhD,Research Director,11,170000
34,Male,PhD,Research Director,11,170000
34,Male,PhD,Research Director,11,170000
34,Male,PhD,Research Director,11,170000
34,Female,PhD,Research Director,12,170000
36,Female,PhD,Research Scientist,12,170000
36,Female,PhD,Research Scientist,12,170000
36,Female,PhD,Research Scientist,12,170000
36,Female,PhD,Research Scientist,12,170000
36,Female,PhD,Research Scientist,12,170000
36,Female,PhD,Research Scientist,12,170000
36,Female,PhD,Research Scientist,12,170000
34,Female,PhD,Research Director,12,170000
36,Female,PhD,Research Scientist,12,170000
36,Female,PhD,Research Scientist,12,170000
36,Female,PhD,Research Scientist,12,170000
36,Female,PhD,Research Scientist,12,170000
36,Female,PhD,Research Scientist,12,170000
36,Female,PhD,Research Scientist,12,170000
36,Female,PhD,Research Scientist,12,170000
34,Female,PhD,Research Director,12,170000
36,Female,PhD,Research Scientist,12,170000
36,Female,PhD,Research Scientist,12,170000
36,Female,PhD,Research Scientist,12,170000
36,Female,PhD,Research Scientist,12,170000
36,Female,PhD,Research Scientist,12,170000
36,Female,PhD,Research Scientist,12,170000
36,Female,PhD,Research Scientist,12,170000
34,Male,PhD,Research Director,12,170000
34,Male,PhD,Research Director,12,170000
34,Male,PhD,Research Director,12,170000
34,Male,PhD,Research Director,12,170000
34,Male,PhD,Research Director,12,170000
34,Male,PhD,Research Director,12,170000
34,Male,PhD,Research Director,12,170000
34,Male,PhD,Research Director,12,170000
34,Male,PhD,Research Director,12,170000
34,Male,PhD,Research Director,12,170000
34,Male,PhD,Research Director,12,170000
34,Male,PhD,Research Director,12,170000
34,Male,PhD,Research Director,12,170000
34,Male,PhD,Research Director,12,170000
34,Male,PhD,Research Director,12,170000
47,Male,PhD,Senior Product Marketing Manager,17,170000
47,Male,PhD,Senior Product Marketing Manager,17,170000
47,Male,PhD,Senior Product Marketing Manager,17,170000
48,Female,PhD,Senior Product Marketing Manager,17,170000
48,Female,PhD,Senior Product Marketing Manager,17,170000
48,Female,PhD,Senior Product Marketing Manager,17,170000
48,Female,PhD,Senior Product Marketing Manager,17,170000
48,Female,PhD,Senior Product Marketing Manager,17,170000
48,Female,PhD,Senior Product Marketing Manager,17,170000
48,Female,PhD,Senior Product Marketing Manager,17,170000
48,Female,PhD,Senior Product Marketing Manager,17,170000
48,Female,PhD,Senior Product Marketing Manager,17,170000
48,Female,PhD,Senior Product Marketing Manager,17,170000
48,Female,PhD,Senior Product Marketing Manager,17,170000
46,Female,Master's Degree,Director of Marketing,17,170000
45,Male,PhD,Software Engineer Manager,21,170226
38,Male,Master's Degree,Full Stack Engineer,15,170995
45,Female,Bachelor's Degree,Senior Project Engineer,22,171036
45,Female,Bachelor's Degree,Senior Project Engineer,22,171468
45,Female,Bachelor's Degree,Senior Project Engineer,22,171468
45,Female,Bachelor's Degree,Senior Project Engineer,22,171468
38,Male,Master's Degree,Full Stack Engineer,15,171652
38,Male,Master's Degree,Full Stack Engineer,15,171652
38,Male,Master's Degree,Full Stack Engineer,15,171652
45,Female,PhD,Software Engineer Manager,23,172925
44,Male,PhD,Software Engineer Manager,19,172955
44,Male,PhD,Software Engineer Manager,19,172955
47,Male,PhD,Software Engineer Manager,21,173582
48,Male,Bachelor's Degree,Front end Developer,23,173851
48,Male,Bachelor's Degree,Front end Developer,23,173851
45,Male,Bachelor's Degree,Operations Manager,19,174000
46,Male,Master's Degree,Senior Software Engineer,21,174305
46,Male,Bachelor's Degree,Senior Software Engineer,22,174324
45,Female,Master's Degree,Senior Software Engineer,23,174336
45,Female,Master's Degree,Senior Software Engineer,23,174336
45,Female,Master's Degree,Senior Software Engineer,23,174336
45,Female,Master's Degree,Senior Software Engineer,23,174436
49,Male,Master's Degree,Front end Developer,24,174726
46,Female,PhD,Software Engineer Manager,21,174821
46,Female,PhD,Software Engineer Manager,21,174821
46,Female,PhD,Software Engineer Manager,21,174821
46,Male,Master's Degree,Senior Software Engineer,20,174938
46,Male,Master's Degree,Senior Software Engineer,20,174938
46,Male,Master's Degree,Senior Software Engineer,20,174938
47,Male,PhD,Software Engineer Manager,21,174985
47,Male,PhD,Software Engineer Manager,21,174985
47,Male,PhD,Software Engineer Manager,21,174985
45,Male,Master's Degree,Director of Sales,19,175000
48,Male,Master's Degree,Director of Product Management,21,175000
29,Male,Bachelor's Degree,Software Engineer,6,175000
28,Female,Master's Degree,Data Scientist,6,175000
31,Male,Master's Degree,Data Scientist,6,175000
28,Male,Bachelor's Degree,Senior Software Engineer,7,175000
47,Female,PhD,Full Stack Engineer,12,175000
47,Male,PhD,Senior Software Engineer,14,175000
47,Male,PhD,Software Engineer Manager,14,175000
41,Male,PhD,Software Engineer Manager,12,175000
42,Male,PhD,Senior Project Engineer,14,175000
35,Female,PhD,Research Director,12,175000
36,Female,PhD,Research Director,12,175000
42,Male,Master's Degree,Senior Software Engineer,19,175684
50,Male,Bachelor's Degree,Back end Developer,23,175966
50,Male,Bachelor's Degree,Back end Developer,23,175966
42,Male,Master's Degree,Full Stack Engineer,19,176643
50,Female,Master's Degree,Senior Software Engineer,21,177002
50,Female,Bachelor's Degree,Senior Project Engineer,25,177177
42,Male,Master's Degree,Full Stack Engineer,19,177347
42,Male,Master's Degree,Full Stack Engineer,19,177347
42,Male,Master's Degree,Full Stack Engineer,19,177347
42,Male,Master's Degree,Full Stack Engineer,19,177347
42,Male,Master's Degree,Full Stack Engineer,19,177347
42,Male,Master's Degree,Full Stack Engineer,19,177347
42,Male,Master's Degree,Full Stack Engineer,19,177347
50,Female,Bachelor's Degree,Senior Project Engineer,25,177862
50,Female,Bachelor's Degree,Senior Project Engineer,25,177862
50,Female,Bachelor's Degree,Senior Project Engineer,25,177862
51,Female,Master's Degree,Senior Project Engineer,25,177913
49,Male,Bachelor's Degree,Back end Developer,24,178284
49,Female,PhD,Software Engineer Manager,22,178684
49,Female,PhD,Software Engineer Manager,22,178684
49,Female,PhD,Software Engineer Manager,22,178684
49,Female,PhD,Software Engineer Manager,22,178684
47,Male,Master's Degree,Senior Project Engineer,25,178859
47,Male,Master's Degree,Senior Project Engineer,25,178859
43,Male,PhD,Data Scientist,17,179000
49,Male,Master's Degree,Full Stack Engineer,22,179045
60,Female,PhD,Software Engineer Manager,33,179180
60,Female,PhD,Software Engineer Manager,33,179180
54,Male,Bachelor's Degree,Full Stack Engineer,25,179756
54,Male,Bachelor's Degree,Full Stack Engineer,25,179756
54,Male,Bachelor's Degree,Full Stack Engineer,25,179756
54,Male,Bachelor's Degree,Full Stack Engineer,25,179987
51,Male,Bachelor's Degree,Sales Director,22,180000
45,Female,Master's Degree,Director of Marketing,16,180000
47,Male,PhD,Senior Data Scientist,21,180000
48,Female,Master's Degree,Human Resources Director,20,180000
53,Male,Master's Degree,Director of Marketing,25,180000
50,Female,Master's Degree,Director of Finance,20,180000
50,Female,PhD,Director of Sales and Marketing,22,180000
49,Female,Master's Degree,Director of Human Capital,21,180000
50,Female,PhD,Director of Operations,22,180000
49,Female,Master's Degree,Director of Marketing,21,180000
50,Female,PhD,Director of Operations,22,180000
47,Female,Master's Degree,Director of Marketing,20,180000
49,Female,Master's Degree,Director of Operations,21,180000
49,Male,PhD,Director of Operations,21,180000
48,Female,Master's Degree,Director of HR,20,180000
49,Female,Master's Degree,Director of Marketing,21,180000
47,Male,PhD,Director of Engineering,20,180000
48,Male,Master's Degree,Director of Marketing,21,180000
45,Male,Master's Degree,Director of Engineering,19,180000
48,Male,Master's Degree,Director of Marketing,21,180000
30,Male,PhD,Data Scientist,5,180000
30,Female,PhD,Data Scientist,5,180000
30,Female,PhD,Data Scientist,5,180000
30,Female,PhD,Data Scientist,5,180000
30,Female,PhD,Data Scientist,5,180000
29,Female,Master's Degree,Data Scientist,6,180000
31,Female,Master's Degree,Data Scientist,6,180000
29,Female,Master's Degree,Data Scientist,6,180000
29,Female,Master's Degree,Data Scientist,6,180000
29,Female,Master's Degree,Data Scientist,6,180000
29,Female,Master's Degree,Data Scientist,6,180000
29,Female,Master's Degree,Data Scientist,6,180000
29,Female,Master's Degree,Data Scientist,6,180000
29,Female,Master's Degree,Data Scientist,6,180000
31,Female,Master's Degree,Data Scientist,6,180000
29,Female,Master's Degree,Data Scientist,6,180000
29,Female,Master's Degree,Data Scientist,6,180000
29,Female,Master's Degree,Data Scientist,6,180000
29,Female,Master's Degree,Data Scientist,6,180000
29,Female,Master's Degree,Data Scientist,6,180000
29,Female,Master's Degree,Data Scientist,6,180000
31,Male,Master's Degree,Data Scientist,7,180000
31,Female,Master's Degree,Data Scientist,6,180000
29,Female,Master's Degree,Data Scientist,6,180000
29,Female,Master's Degree,Data Scientist,6,180000
29,Female,Master's Degree,Data Scientist,6,180000
29,Female,Master's Degree,Data Scientist,6,180000
29,Female,Master's Degree,Data Scientist,6,180000
29,Female,Master's Degree,Data Scientist,6,180000
29,Female,Master's Degree,Data Scientist,6,180000
29,Female,Master's Degree,Data Scientist,6,180000
29,Female,Master's Degree,Data Scientist,6,180000
29,Female,Master's Degree,Data Scientist,6,180000
29,Female,Master's Degree,Data Scientist,6,180000
29,Female,Master's Degree,Data Scientist,6,180000
29,Female,Master's Degree,Data Scientist,6,180000
31,Female,Master's Degree,Data Scientist,6,180000
29,Female,Master's Degree,Data Scientist,6,180000
29,Female,Master's Degree,Data Scientist,6,180000
29,Female,Master's Degree,Data Scientist,6,180000
29,Female,Master's Degree,Data Scientist,6,180000
29,Female,Master's Degree,Data Scientist,6,180000
29,Female,Master's Degree,Data Scientist,6,180000
29,Female,Master's Degree,Data Scientist,6,180000
29,Female,Master's Degree,Data Scientist,6,180000
29,Female,Master's Degree,Data Scientist,6,180000
29,Female,Master's Degree,Data Scientist,6,180000
27,Female,Master's Degree,Data Scientist,3,180000
32,Male,Bachelor's Degree,Data Scientist,8,180000
32,Male,Bachelor's Degree,Data Scientist,8,180000
32,Male,Bachelor's Degree,Software Engineer,8,180000
32,Male,Bachelor's Degree,Software Engineer,8,180000
32,Male,Bachelor's Degree,Software Engineer,8,180000
32,Male,Bachelor's Degree,Software Engineer,8,180000
32,Male,Bachelor's Degree,Software Engineer,8,180000
32,Male,Bachelor's Degree,Software Engineer,8,180000
32,Male,Bachelor's Degree,Software Engineer,8,180000
32,Male,Bachelor's Degree,Software Engineer,8,180000
32,Male,Bachelor's Degree,Software Engineer,8,180000
32,Male,Bachelor's Degree,Software Engineer,8,180000
32,Male,Bachelor's Degree,Software Engineer,8,180000
29,Male,Bachelor's Degree,Software Engineer,7,180000
30,Female,Bachelor's Degree,Software Engineer,8,180000
31,Male,Bachelor's Degree,Software Engineer,9,180000
30,Female,Bachelor's Degree,Software Engineer,8,180000
31,Male,Bachelor's Degree,Software Engineer,9,180000
30,Female,Bachelor's Degree,Software Engineer,8,180000
31,Male,Bachelor's Degree,Software Engineer,9,180000
30,Female,Bachelor's Degree,Software Engineer,8,180000
31,Male,Bachelor's Degree,Software Engineer,9,180000
30,Female,Bachelor's Degree,Software Engineer,8,180000
46,Female,Master's Degree,Senior Project Engineer,13,180000
42,Male,PhD,Full Stack Engineer,14,180000
47,Male,PhD,Software Engineer Manager,15,180000
43,Female,PhD,Senior Project Engineer,13,180000
47,Male,PhD,Senior Software Engineer,15,180000
42,Male,PhD,Software Engineer Manager,14,180000
46,Female,PhD,Software Engineer Manager,14,180000
46,Male,PhD,Software Engineer Manager,14,180000
43,Male,PhD,Software Engineer Manager,13,180000
46,Male,PhD,Software Engineer Manager,14,180000
43,Male,PhD,Software Engineer Manager,13,180000
46,Male,PhD,Software Engineer Manager,14,180000
46,Male,PhD,Software Engineer Manager,14,180000
46,Male,PhD,Software Engineer Manager,14,180000
43,Male,PhD,Software Engineer Manager,13,180000
43,Male,PhD,Software Engineer Manager,13,180000
41,Female,PhD,Software Engineer Manager,14,180000
46,Male,PhD,Senior Project Engineer,14,180000
46,Male,PhD,Senior Project Engineer,14,180000
46,Male,PhD,Senior Project Engineer,14,180000
46,Male,PhD,Senior Project Engineer,14,180000
46,Male,PhD,Senior Project Engineer,14,180000
46,Male,PhD,Senior Project Engineer,14,180000
46,Male,PhD,Senior Project Engineer,15,180000
46,Male,PhD,Senior Project Engineer,15,180000
46,Male,PhD,Senior Project Engineer,15,180000
46,Male,PhD,Senior Project Engineer,15,180000
46,Male,PhD,Senior Project Engineer,15,180000
46,Male,PhD,Senior Project Engineer,15,180000
46,Male,PhD,Senior Project Engineer,15,180000
46,Male,PhD,Senior Project Engineer,15,180000
46,Male,PhD,Senior Project Engineer,15,180000
46,Male,PhD,Senior Project Engineer,15,180000
43,Male,PhD,Senior Project Engineer,15,180000
41,Male,Master's Degree,Software Engineer Manager,14,180000
41,Male,Master's Degree,Software Engineer Manager,14,180000
44,Male,PhD,Senior Data Scientist,15,180000
42,Male,Master's Degree,Product Manager,14,180000
42,Male,Master's Degree,Product Manager,14,180000
42,Male,Master's Degree,Product Manager,14,180000
42,Male,Master's Degree,Product Manager,14,180000
42,Male,Master's Degree,Product Manager,14,180000
42,Male,Master's Degree,Product Manager,14,180000
42,Male,Master's Degree,Product Manager,14,180000
42,Male,Master's Degree,Product Manager,14,180000
42,Male,Master's Degree,Product Manager,14,180000
42,Male,Master's Degree,Product Manager,14,180000
42,Male,Master's Degree,Product Manager,14,180000
42,Male,Master's Degree,Product Manager,14,180000
42,Male,Master's Degree,Product Manager,14,180000
42,Male,Master's Degree,Product Manager,14,180000
42,Male,Master's Degree,Product Manager,14,180000
42,Male,Master's Degree,Product Manager,14,180000
42,Male,Master's Degree,Product Manager,14,180000
42,Male,Master's Degree,Product Manager,14,180000
42,Male,Master's Degree,Product Manager,14,180000
42,Male,Master's Degree,Product Manager,14,180000
42,Male,Master's Degree,Product Manager,14,180000
42,Male,Master's Degree,Product Manager,14,180000
42,Male,Master's Degree,Product Manager,14,180000
42,Male,Master's Degree,Product Manager,14,180000
42,Male,Master's Degree,Product Manager,14,180000
42,Male,Master's Degree,Product Manager,14,180000
42,Male,Master's Degree,Product Manager,14,180000
42,Male,Master's Degree,Product Manager,14,180000
45,Male,PhD,Data Scientist,18,180000
45,Male,PhD,Data Scientist,18,180000
45,Male,PhD,Data Scientist,18,180000
45,Male,PhD,Data Scientist,18,180000
45,Male,PhD,Data Scientist,18,180000
45,Male,PhD,Data Scientist,18,180000
45,Male,PhD,Data Scientist,18,180000
45,Male,PhD,Data Scientist,18,180000
46,Male,PhD,Data Scientist,18,180000
46,Male,PhD,Data Scientist,18,180000
46,Male,PhD,Data Scientist,18,180000
46,Male,PhD,Data Scientist,18,180000
46,Male,PhD,Data Scientist,18,180000
46,Male,PhD,Data Scientist,18,180000
46,Male,PhD,Data Scientist,18,180000
46,Male,PhD,Data Scientist,18,180000
46,Male,PhD,Data Scientist,18,180000
42,Male,Master's Degree,Senior Software Engineer,18,180000
42,Male,Master's Degree,Senior Software Engineer,18,180000
42,Male,Master's Degree,Senior Software Engineer,18,180000
42,Male,Master's Degree,Senior Software Engineer,18,180000
42,Male,Master's Degree,Senior Software Engineer,18,180000
37,Male,Master's Degree,Marketing Director,14,180000
37,Male,Master's Degree,Marketing Director,14,180000
37,Male,Master's Degree,Marketing Director,14,180000
37,Male,Master's Degree,Marketing Director,14,180000
37,Male,Master's Degree,Marketing Director,14,180000
37,Male,Master's Degree,Marketing Director,14,180000
37,Male,Master's Degree,Marketing Director,14,180000
37,Male,Master's Degree,Marketing Director,14,180000
37,Male,Master's Degree,Marketing Director,14,180000
36,Male,PhD,Research Scientist,13,180000
36,Male,PhD,Research Scientist,13,180000
36,Male,PhD,Research Scientist,13,180000
48,Male,PhD,Sales Director,18,180000
48,Male,Master's Degree,Director of Marketing,18,180000
50,Female,Bachelor's Degree,Sales Manager,18,180000
50,Female,Master's Degree,Senior Product Marketing Manager,18,180000
50,Male,PhD,Marketing Manager,18,180000
50,Female,Master's Degree,Content Marketing Manager,18,180000
50,Female,Master's Degree,Senior Product Marketing Manager,18,180000
45,Male,Master's Degree,Senior Software Engineer,21,180367
45,Male,Master's Degree,Senior Software Engineer,21,180367
45,Male,Master's Degree,Senior Software Engineer,21,180367
45,Male,Master's Degree,Senior Software Engineer,21,180367
52,Female,PhD,Software Engineer Manager,27,180958
48,Male,PhD,Full Stack Engineer,23,181021
48,Male,PhD,Full Stack Engineer,23,181021
49,Male,Bachelor's Degree,Full Stack Engineer,22,181132
49,Male,Bachelor's Degree,Full Stack Engineer,22,181132
45,Female,PhD,Senior Project Engineer,21,181285
46,Male,Bachelor's Degree,Senior Project Engineer,23,181699
46,Male,Bachelor's Degree,Senior Project Engineer,23,181699
53,Male,PhD,Software Engineer Manager,25,181714
53,Male,PhD,Software Engineer Manager,25,181714
45,Male,Master's Degree,Senior Software Engineer,22,181902
29,Female,Master's Degree,Data Scientist,4,182000
44,Male,PhD,Data Scientist,18,182000
44,Male,PhD,Data Scientist,18,182000
44,Male,PhD,Data Scientist,18,182000
44,Male,PhD,Data Scientist,18,182000
44,Male,PhD,Data Scientist,18,182000
44,Male,PhD,Data Scientist,18,182000
44,Male,PhD,Data Scientist,18,182000
54,Male,PhD,Software Engineer Manager,28,182013
49,Male,Master's Degree,Software Engineer Manager,22,182237
49,Male,Master's Degree,Software Engineer Manager,23,182392
49,Male,Master's Degree,Software Engineer Manager,23,182392
49,Male,Master's Degree,Software Engineer Manager,23,182392
45,Male,Master's Degree,Senior Software Engineer,22,182506
45,Male,Master's Degree,Senior Software Engineer,22,182506
45,Male,Master's Degree,Senior Software Engineer,22,182506
50,Female,Master's Degree,Senior Project Engineer,22,182768
44,Female,PhD,Data Scientist,18,183000
44,Female,PhD,Data Scientist,18,183000
44,Female,PhD,Data Scientist,18,183000
44,Female,PhD,Data Scientist,18,183000
44,Female,PhD,Data Scientist,18,183000
44,Female,PhD,Data Scientist,18,183000
44,Female,PhD,Data Scientist,18,183000
55,Female,Bachelor's Degree,Senior Project Engineer,30,183020
55,Female,PhD,Software Engineer Manager,30,183138
54,Male,Bachelor's Degree,Full Stack Engineer,27,183417
45,Female,Master's Degree,Software Engineer Manager,22,183530
50,Female,Master's Degree,Senior Software Engineer,23,183690
48,Female,Master's Degree,Senior Software Engineer,24,184006
48,Female,Master's Degree,Senior Software Engineer,24,184480
48,Female,Master's Degree,Senior Software Engineer,24,184480
54,Male,PhD,Software Engineer Manager,30,184660
52,Male,Master's Degree,Senior Software Engineer,26,184816
51,Female,PhD,Director of Human Resources,23,185000
34,Male,Bachelor's Degree,Product Manager,9,185000
34,Male,Bachelor's Degree,Product Manager,9,185000
34,Male,Bachelor's Degree,Product Manager,9,185000
34,Male,Bachelor's Degree,Product Manager,9,185000
34,Male,Bachelor's Degree,Product Manager,9,185000
34,Male,Bachelor's Degree,Product Manager,9,185000
34,Male,Bachelor's Degree,Product Manager,9,185000
34,Male,Bachelor's Degree,Product Manager,9,185000
34,Male,Bachelor's Degree,Product Manager,9,185000
34,Male,Bachelor's Degree,Product Manager,9,185000
30,Female,PhD,Data Scientist,7,185000
30,Female,PhD,Data Scientist,7,185000
30,Male,PhD,Data Scientist,7,185000
30,Female,PhD,Data Scientist,7,185000
30,Female,PhD,Data Scientist,7,185000
30,Female,PhD,Data Scientist,7,185000
30,Female,PhD,Data Scientist,7,185000
30,Female,PhD,Data Scientist,7,185000
30,Female,PhD,Data Scientist,7,185000
30,Male,PhD,Data Scientist,7,185000
30,Female,PhD,Data Scientist,7,185000
30,Female,PhD,Data Scientist,7,185000
30,Female,PhD,Data Scientist,7,185000
30,Female,PhD,Data Scientist,7,185000
30,Male,PhD,Data Scientist,7,185000
30,Female,PhD,Data Scientist,7,185000
30,Female,PhD,Data Scientist,7,185000
30,Female,PhD,Data Scientist,7,185000
30,Female,PhD,Data Scientist,7,185000
30,Female,PhD,Data Scientist,7,185000
30,Female,PhD,Data Scientist,7,185000
30,Female,PhD,Data Scientist,7,185000
30,Female,PhD,Data Scientist,7,185000
30,Female,PhD,Data Scientist,7,185000
30,Female,PhD,Data Scientist,7,185000
30,Male,PhD,Data Scientist,7,185000
30,Female,PhD,Data Scientist,7,185000
30,Female,PhD,Data Scientist,7,185000
30,Female,PhD,Data Scientist,7,185000
30,Female,PhD,Data Scientist,7,185000
30,Female,PhD,Data Scientist,7,185000
30,Female,PhD,Data Scientist,7,185000
30,Female,PhD,Data Scientist,7,185000
30,Female,PhD,Data Scientist,7,185000
30,Female,PhD,Data Scientist,7,185000
30,Female,PhD,Data Scientist,7,185000
30,Female,PhD,Data Scientist,7,185000
41,Male,Bachelor's Degree,Software Engineer,11,185000
32,Female,Bachelor's Degree,Data Scientist,9,185000
31,Male,Master's Degree,Data Scientist,9,185000
30,Male,Bachelor's Degree,Product Manager,8,185000
32,Female,Bachelor's Degree,Data Scientist,9,185000
31,Male,Master's Degree,Data Scientist,9,185000
30,Male,Bachelor's Degree,Product Manager,8,185000
32,Female,Bachelor's Degree,Data Scientist,9,185000
31,Male,Master's Degree,Data Scientist,9,185000
30,Male,Bachelor's Degree,Product Manager,8,185000
32,Female,Bachelor's Degree,Data Scientist,9,185000
31,Male,Master's Degree,Data Scientist,9,185000
30,Male,Bachelor's Degree,Product Manager,8,185000
32,Female,Bachelor's Degree,Data Scientist,9,185000
31,Male,Master's Degree,Data Scientist,9,185000
30,Male,Bachelor's Degree,Product Manager,8,185000
41,Female,PhD,Software Engineer Manager,14,185000
49,Male,PhD,Software Engineer Manager,15,185000
49,Male,PhD,Senior Project Engineer,15,185000
50,Female,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Software Engineer Manager,15,185000
45,Male,PhD,Senior Software Engineer,13,185000
45,Male,PhD,Senior Project Engineer,14,185000
45,Male,PhD,Senior Project Engineer,14,185000
49,Male,PhD,Software Engineer Manager,15,185000
45,Male,PhD,Senior Project Engineer,14,185000
43,Male,PhD,Senior Project Engineer,13,185000
41,Female,PhD,Software Engineer Manager,14,185000
49,Male,PhD,Software Engineer Manager,15,185000
49,Male,PhD,Software Engineer Manager,15,185000
43,Male,PhD,Senior Project Engineer,13,185000
49,Male,PhD,Software Engineer Manager,15,185000
43,Male,PhD,Senior Project Engineer,13,185000
49,Male,PhD,Software Engineer Manager,15,185000
45,Male,PhD,Senior Project Engineer,14,185000
49,Male,PhD,Software Engineer Manager,15,185000
43,Male,PhD,Senior Project Engineer,13,185000
49,Male,PhD,Software Engineer Manager,15,185000
43,Male,PhD,Senior Project Engineer,13,185000
49,Male,PhD,Software Engineer Manager,15,185000
43,Male,PhD,Senior Project Engineer,13,185000
49,Male,PhD,Software Engineer Manager,15,185000
43,Male,PhD,Senior Project Engineer,13,185000
49,Male,PhD,Software Engineer Manager,15,185000
43,Male,PhD,Senior Project Engineer,13,185000
49,Male,PhD,Software Engineer Manager,15,185000
43,Male,PhD,Senior Project Engineer,13,185000
49,Male,PhD,Software Engineer Manager,15,185000
43,Male,PhD,Senior Project Engineer,13,185000
43,Male,PhD,Senior Project Engineer,13,185000
49,Male,PhD,Software Engineer Manager,15,185000
43,Male,PhD,Senior Project Engineer,13,185000
49,Male,PhD,Software Engineer Manager,15,185000
43,Male,PhD,Senior Project Engineer,13,185000
49,Male,PhD,Software Engineer Manager,15,185000
43,Male,PhD,Senior Project Engineer,13,185000
49,Male,PhD,Software Engineer Manager,15,185000
43,Male,PhD,Senior Project Engineer,13,185000
49,Male,PhD,Software Engineer Manager,15,185000
43,Male,PhD,Senior Project Engineer,13,185000
49,Male,PhD,Software Engineer Manager,15,185000
43,Male,PhD,Senior Project Engineer,13,185000
49,Male,PhD,Software Engineer Manager,15,185000
43,Male,PhD,Senior Project Engineer,13,185000
49,Male,PhD,Software Engineer Manager,15,185000
43,Male,PhD,Senior Project Engineer,13,185000
41,Male,PhD,Senior Project Engineer,13,185000
43,Male,PhD,Senior Project Engineer,13,185000
41,Male,PhD,Senior Project Engineer,13,185000
43,Male,PhD,Senior Project Engineer,13,185000
41,Male,PhD,Senior Project Engineer,13,185000
43,Male,PhD,Senior Project Engineer,13,185000
41,Male,PhD,Senior Project Engineer,13,185000
43,Male,PhD,Senior Project Engineer,13,185000
41,Male,PhD,Senior Project Engineer,13,185000
43,Male,PhD,Senior Project Engineer,13,185000
41,Male,PhD,Senior Project Engineer,13,185000
48,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
45,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Software Engineer Manager,16,185000
47,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
46,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
46,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
46,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
46,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
46,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
46,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
46,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
46,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
46,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
46,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
46,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
46,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
46,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
46,Male,PhD,Software Engineer Manager,16,185000
45,Male,PhD,Senior Project Engineer,16,185000
